Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Acne,alogia_bloqueos_pensamiento,sueño_o_fatiga,afectividad_inapropiada,dificultades en teoría de la mente,atencion_deterioro,anergia_fisica,alogia_pobreza_habla,hipervigilancia,alogia_bloqueos_pensamiento,control_pensamiento,paranoia intensa,disminucion_del_libido,eco del pensamiento,pensamientos_intrusivos,pensamientos_intrusivos,tristeza,temblores
Urinary Tract Infection,nerviosismo,desorganización del pensamiento,anhedonia_intereses_recreativos,disminucion_del_libido,anergia_fisica,catatonía,hipoexpresividad emocional,control_pensamiento,abulia,obsesiones_presencia,anhedonia_intereses_sexuales,irritabilidad,catatonía,control_pensamiento,procesamiento_info_deficit,cambios_en_el_apetito,obsesiones_presencia
Psoriasis,alogia,abulia_higiene,ideas_suicidas,anhedonia_relaciones_amigos,alucinaciones,alogia,obsesiones_presencia,alogia_pobreza_habla,hipoexpresividad emocional,dificultad_de_concetracion,pensamientos_intrusivos,alogia_pobreza_contenido,anhedonia_sociabilidad,irritabilidad,atencion_deterioro,disminucion_del_libido,anhedonia_intereses_sexuales
Impetigo,sentimiento_de_culpa,anhedonia_intereses_recreativos,dificultades en teoría de la mente,anhedonia,control_pensamiento,alogia_pobreza_contenido,expresion_facial_reducida,abulia_trabajo_estudio,disnea,contacto_visual_bajo,sudoracion,lenguaje desorganizado,cambios_en_el_apetito,nerviosismo,sudoracion,anhedonia_intereses_recreativos,cambios_en_el_apetito
Fungal Infection,tristeza,procesamiento_info_deficit,abulia,catatonía,dificultad_de_concetracion,desorganización del pensamiento,pensamientos_intrusivos,temblores,dificultad_de_concetracion,eco del pensamiento,alogia_pobreza_habla,anhedonia_intereses_recreativos,desorganización del pensamiento,disminucion_del_libido,anhedonia,contacto_visual_bajo,sentimiento_de_culpa
Allergy,taquicardia,gesticulacion_reducida,sueño_o_fatiga,catatonía,anhedonia_intereses_recreativos,alogia,ideas_delirantes,preocupacion,comportamiento social inadecuado,anhedonia_sociabilidad,hipervigilancia,disnea,paranoia intensa,dificultades en teoría de la mente,alogia_pobreza_contenido,paranoia intensa,control_pensamiento
GERD,comportamiento motor desorganizado,memoria_deterioro,atencion_deterioro,desorganización del pensamiento,nerviosismo,preocupacion,paranoia intensa,paranoia intensa,afectividad_inapropiada,anhedonia,contacto_visual_bajo,nerviosismo,dificultades en teoría de la mente,taquicardia,paranoia intensa,atencion_deterioro,ideas_delirantes
Chronic Cholestasis,sueño_o_fatiga,anhedonia,abulia,alucinaciones,atencion_deterioro,dificultad_de_concetracion,abulia,hipervigilancia,disnea,anhedonia_relaciones_familia,alogia_pobreza_habla,ideas_delirantes,cambios_en_el_apetito,expresion_facial_reducida,contacto_visual_bajo,tristeza,desorganización del pensamiento
Drug Reaction,anhedonia_relaciones_amigos,disnea,pensamientos_intrusivos,sudoracion,sudoracion,atencion_deterioro,hipoexpresividad emocional,sentimiento_de_culpa,comportamiento motor desorganizado,procesamiento_info_deficit,cambios_en_el_apetito,anhedonia_intereses_recreativos,anhedonia,gesticulacion_reducida,desorganización del pensamiento,sueño_o_fatiga,alogia
Peptic Ulcer Disease,pensamientos_intrusivos,anhedonia_relaciones_familia,cambios_en_el_apetito,alogia,alucinaciones,gesticulacion_reducida,alogia_bloqueos_pensamiento,dificultad_de_concetracion,hipervigilancia,paranoia intensa,abulia,procesamiento_info_deficit,gesticulacion_reducida,lenguaje desorganizado,procesamiento_info_deficit,comportamiento social inadecuado,procesamiento_info_deficit
AIDS,procesamiento_info_deficit,alogia_pobreza_habla,hipoexpresividad emocional,hipoexpresividad emocional,sueño_o_fatiga,tristeza,alogia_bloqueos_pensamiento,ideas_delirantes,dificultad_de_concetracion,disminucion_del_libido,alogia_pobreza_habla,expresion_facial_reducida,contacto_visual_bajo,disminucion_del_libido,temblores,gesticulacion_reducida,gesticulacion_reducida
Diabetes ,memoria_deterioro,comportamiento motor desorganizado,anhedonia_sociabilidad,anergia_fisica,anhedonia_sociabilidad,temblores,anhedonia_intereses_recreativos,abulia_higiene,comportamiento social inadecuado,alucinaciones,obsesiones_presencia,comportamiento motor desorganizado,anhedonia_intereses_sexuales,taquicardia,anhedonia_sociabilidad,afectividad_inapropiada,irritabilidad
Gastroenteritis,control_pensamiento,anhedonia_intereses_sexuales,gesticulacion_reducida,dificultad_de_concetracion,sueño_o_fatiga,sudoracion,atencion_deterioro,dificultad_de_concetracion,comportamiento motor desorganizado,ideas_delirantes,desorganización del pensamiento,abulia_higiene,anhedonia_intereses_recreativos,contacto_visual_bajo,sentimiento_de_culpa,anhedonia_sociabilidad,irritabilidad
Bronchial Asthma,control_pensamiento,disminucion_del_libido,abulia,paranoia intensa,tristeza,alucinaciones,anhedonia_intereses_sexuales,anhedonia_relaciones_amigos,anhedonia_relaciones_amigos,anhedonia_sociabilidad,desorganización del pensamiento,pensamientos_intrusivos,dificultades en teoría de la mente,temblores,obsesiones_presencia,irritabilidad,dificultad_de_concetracion
Hypertension ,anhedonia_intereses_recreativos,obsesiones_presencia,anhedonia_relaciones_amigos,dificultades en teoría de la mente,dificultades en teoría de la mente,alogia_bloqueos_pensamiento,cambios_en_el_apetito,anergia_fisica,lenguaje desorganizado,taquicardia,anergia_fisica,tristeza,dificultad_de_concetracion,alogia,preocupacion,alogia_bloqueos_pensamiento,pensamientos_intrusivos
Migraine,pensamientos_intrusivos,control_pensamiento,nerviosismo,memoria_deterioro,comportamiento social inadecuado,paranoia intensa,abulia,catatonía,anergia_fisica,nerviosismo,abulia_trabajo_estudio,abulia,obsesiones_presencia,tristeza,irritabilidad,alogia_bloqueos_pensamiento,ideas_suicidas
Cervical Spondylosis,gesticulacion_reducida,anhedonia_intereses_sexuales,dificultad_de_concetracion,afectividad_inapropiada,dificultades en teoría de la mente,catatonía,anhedonia,anhedonia_intereses_recreativos,anhedonia_intereses_recreativos,control_pensamiento,alucinaciones,desorganización del pensamiento,sudoracion,disnea,catatonía,afectividad_inapropiada,alucinaciones
Paralysis (Brain Hemorrhage),ideas_suicidas,eco del pensamiento,cambios_en_el_apetito,sueño_o_fatiga,procesamiento_info_deficit,ideas_suicidas,eco del pensamiento,ideas_suicidas,dificultades en teoría de la mente,procesamiento_info_deficit,irritabilidad,ideas_suicidas,dificultad_de_concetracion,anergia_fisica,cambios_en_el_apetito,anhedonia_sociabilidad,abulia
Jaundice,abulia_higiene,atencion_deterioro,procesamiento_info_deficit,gesticulacion_reducida,abulia_trabajo_estudio,irritabilidad,eco del pensamiento,irritabilidad,ideas_suicidas,contacto_visual_bajo,anhedonia_intereses_recreativos,anhedonia_intereses_sexuales,expresion_facial_reducida,atencion_deterioro,sentimiento_de_culpa,comportamiento social inadecuado,anergia_fisica
Malaria,dificultad_de_concetracion,sueño_o_fatiga,pensamientos_intrusivos,gesticulacion_reducida,anhedonia_intereses_recreativos,pensamientos_intrusivos,taquicardia,afectividad_inapropiada,anhedonia_intereses_recreativos,alucinaciones,temblores,tristeza,pensamientos_intrusivos,atencion_deterioro,abulia_trabajo_estudio,disnea,afectividad_inapropiada
Chicken Pox,eco del pensamiento,eco del pensamiento,procesamiento_info_deficit,disnea,abulia,dificultad_de_concetracion,procesamiento_info_deficit,memoria_deterioro,anhedonia_intereses_sexuales,catatonía,alogia_bloqueos_pensamiento,irritabilidad,atencion_deterioro,alogia_pobreza_habla,gesticulacion_reducida,pensamientos_intrusivos,atencion_deterioro
Dengue,disnea,anhedonia_sociabilidad,disnea,dificultad_de_concetracion,taquicardia,dificultad_de_concetracion,alogia_pobreza_habla,alucinaciones,sentimiento_de_culpa,tristeza,alogia_pobreza_habla,procesamiento_info_deficit,alogia,sueño_o_fatiga,irritabilidad,sentimiento_de_culpa,afectividad_inapropiada
Typhoid,memoria_deterioro,atencion_deterioro,tristeza,alogia_pobreza_contenido,contacto_visual_bajo,anhedonia_relaciones_amigos,disnea,anhedonia_sociabilidad,eco del pensamiento,abulia,abulia_higiene,obsesiones_presencia,comportamiento social inadecuado,eco del pensamiento,hipervigilancia,anhedonia_intereses_recreativos,sueño_o_fatiga
Hepatitis A,sentimiento_de_culpa,alogia_bloqueos_pensamiento,preocupacion,gesticulacion_reducida,hipoexpresividad emocional,sueño_o_fatiga,cambios_en_el_apetito,pensamientos_intrusivos,alogia_bloqueos_pensamiento,disnea,expresion_facial_reducida,taquicardia,dificultades en teoría de la mente,disminucion_del_libido,lenguaje desorganizado,anergia_fisica,desorganización del pensamiento
Hepatitis B,atencion_deterioro,disminucion_del_libido,alogia_pobreza_habla,tristeza,sentimiento_de_culpa,tristeza,expresion_facial_reducida,sentimiento_de_culpa,sueño_o_fatiga,memoria_deterioro,lenguaje desorganizado,hipervigilancia,alogia_bloqueos_pensamiento,control_pensamiento,anhedonia,comportamiento motor desorganizado,cambios_en_el_apetito
Hepatitis C,abulia_trabajo_estudio,anhedonia_relaciones_familia,paranoia intensa,lenguaje desorganizado,sentimiento_de_culpa,ideas_delirantes,anhedonia_intereses_sexuales,hipervigilancia,anhedonia,anhedonia,memoria_deterioro,comportamiento motor desorganizado,atencion_deterioro,sueño_o_fatiga,anhedonia,temblores,nerviosismo
Hepatitis D,disminucion_del_libido,sueño_o_fatiga,disminucion_del_libido,anhedonia_relaciones_amigos,nerviosismo,sudoracion,alogia_pobreza_habla,catatonía,alogia,lenguaje desorganizado,irritabilidad,expresion_facial_reducida,expresion_facial_reducida,alucinaciones,anergia_fisica,cambios_en_el_apetito,nerviosismo
Hepatitis E,procesamiento_info_deficit,sudoracion,atencion_deterioro,paranoia intensa,abulia_higiene,paranoia intensa,cambios_en_el_apetito,control_pensamiento,obsesiones_presencia,sudoracion,memoria_deterioro,taquicardia,comportamiento motor desorganizado,dificultad_de_concetracion,atencion_deterioro,abulia_higiene,eco del pensamiento
Alcoholic Hepatitis,anhedonia_intereses_recreativos,ideas_delirantes,pensamientos_intrusivos,anhedonia_relaciones_familia,expresion_facial_reducida,sueño_o_fatiga,alogia_bloqueos_pensamiento,anhedonia_relaciones_amigos,pensamientos_intrusivos,eco del pensamiento,paranoia intensa,desorganización del pensamiento,anhedonia,anergia_fisica,control_pensamiento,eco del pensamiento,comportamiento social inadecuado
Tuberculosis,cambios_en_el_apetito,anhedonia_sociabilidad,anhedonia_intereses_recreativos,disnea,memoria_deterioro,obsesiones_presencia,abulia_trabajo_estudio,alucinaciones,ideas_suicidas,anhedonia_relaciones_familia,cambios_en_el_apetito,irritabilidad,gesticulacion_reducida,memoria_deterioro,comportamiento motor desorganizado,irritabilidad,pensamientos_intrusivos
Common Cold,catatonía,sentimiento_de_culpa,cambios_en_el_apetito,temblores,control_pensamiento,cambios_en_el_apetito,anhedonia,procesamiento_info_deficit,gesticulacion_reducida,alogia_bloqueos_pensamiento,abulia,temblores,alogia_bloqueos_pensamiento,sudoracion,cambios_en_el_apetito,alucinaciones,procesamiento_info_deficit
Pneumonia,obsesiones_presencia,eco del pensamiento,disnea,memoria_deterioro,anhedonia_sociabilidad,alogia_bloqueos_pensamiento,ideas_suicidas,sueño_o_fatiga,abulia_higiene,abulia,paranoia intensa,anhedonia_sociabilidad,abulia,sentimiento_de_culpa,sueño_o_fatiga,contacto_visual_bajo,tristeza
Dimorphic Hemorrhoids (Piles),cambios_en_el_apetito,temblores,anergia_fisica,taquicardia,alogia_pobreza_habla,hipoexpresividad emocional,comportamiento social inadecuado,nerviosismo,ideas_suicidas,alucinaciones,sueño_o_fatiga,eco del pensamiento,sudoracion,obsesiones_presencia,anhedonia_relaciones_amigos,irritabilidad,disminucion_del_libido
Heart Attack,alucinaciones,alogia,sentimiento_de_culpa,gesticulacion_reducida,abulia,comportamiento motor desorganizado,disnea,sentimiento_de_culpa,lenguaje desorganizado,alogia_bloqueos_pensamiento,dificultades en teoría de la mente,anhedonia_relaciones_amigos,ideas_suicidas,abulia_higiene,anhedonia_sociabilidad,hipoexpresividad emocional,sudoracion
Varicose Veins,alucinaciones,alucinaciones,afectividad_inapropiada,alogia,alucinaciones,taquicardia,alogia_pobreza_habla,atencion_deterioro,nerviosismo,taquicardia,control_pensamiento,cambios_en_el_apetito,nerviosismo,contacto_visual_bajo,hipoexpresividad emocional,alogia_pobreza_contenido,contacto_visual_bajo
Hypothyroidism,temblores,tristeza,abulia_trabajo_estudio,hipoexpresividad emocional,desorganización del pensamiento,anhedonia_intereses_sexuales,temblores,nerviosismo,catatonía,alogia_pobreza_contenido,hipoexpresividad emocional,disminucion_del_libido,desorganización del pensamiento,eco del pensamiento,abulia_higiene,contacto_visual_bajo,abulia_trabajo_estudio
Hyperthyroidism,alogia_pobreza_contenido,tristeza,alogia_bloqueos_pensamiento,abulia_trabajo_estudio,hipervigilancia,ideas_suicidas,hipervigilancia,contacto_visual_bajo,sudoracion,comportamiento motor desorganizado,disminucion_del_libido,procesamiento_info_deficit,pensamientos_intrusivos,abulia,control_pensamiento,contacto_visual_bajo,anhedonia_relaciones_familia
Hypoglycemia,alogia_pobreza_habla,anhedonia_relaciones_familia,ideas_delirantes,dificultad_de_concetracion,atencion_deterioro,abulia_trabajo_estudio,anhedonia_relaciones_amigos,sueño_o_fatiga,disnea,anhedonia_sociabilidad,anhedonia_relaciones_amigos,abulia_trabajo_estudio,contacto_visual_bajo,disminucion_del_libido,abulia_higiene,tristeza,expresion_facial_reducida
Osteoarthritis,anhedonia_intereses_sexuales,anhedonia_intereses_recreativos,anhedonia_relaciones_familia,expresion_facial_reducida,alogia_pobreza_habla,contacto_visual_bajo,gesticulacion_reducida,eco del pensamiento,gesticulacion_reducida,anhedonia_intereses_sexuales,obsesiones_presencia,contacto_visual_bajo,tristeza,atencion_deterioro,tristeza,irritabilidad,hipervigilancia
Arthritis,dificultades en teoría de la mente,disminucion_del_libido,pensamientos_intrusivos,anhedonia_intereses_recreativos,sentimiento_de_culpa,comportamiento social inadecuado,control_pensamiento,paranoia intensa,comportamiento motor desorganizado,nerviosismo,taquicardia,anhedonia_relaciones_amigos,desorganización del pensamiento,ideas_suicidas,abulia_trabajo_estudio,memoria_deterioro,temblores
(Vertigo) Paroxysmal Positional Vertigo,alogia,alucinaciones,atencion_deterioro,eco del pensamiento,lenguaje desorganizado,ideas_delirantes,hipervigilancia,alucinaciones,anhedonia_relaciones_amigos,atencion_deterioro,lenguaje desorganizado,abulia_trabajo_estudio,anhedonia,sueño_o_fatiga,cambios_en_el_apetito,abulia_higiene,memoria_deterioro
Acne,anhedonia_intereses_recreativos,anergia_fisica,anhedonia_relaciones_amigos,lenguaje desorganizado,gesticulacion_reducida,alogia_pobreza_habla,hipoexpresividad emocional,expresion_facial_reducida,pensamientos_intrusivos,taquicardia,contacto_visual_bajo,control_pensamiento,anhedonia,hipoexpresividad emocional,comportamiento social inadecuado,anergia_fisica,nerviosismo
Urinary Tract Infection,tristeza,nerviosismo,comportamiento social inadecuado,anergia_fisica,sentimiento_de_culpa,anhedonia_relaciones_amigos,comportamiento motor desorganizado,anhedonia_relaciones_amigos,nerviosismo,alucinaciones,abulia,anhedonia_intereses_sexuales,desorganización del pensamiento,alogia_bloqueos_pensamiento,alogia_pobreza_contenido,nerviosismo,hipoexpresividad emocional
Psoriasis,nerviosismo,sueño_o_fatiga,pensamientos_intrusivos,alucinaciones,atencion_deterioro,contacto_visual_bajo,hipoexpresividad emocional,alogia_bloqueos_pensamiento,anhedonia_intereses_recreativos,control_pensamiento,anhedonia_sociabilidad,preocupacion,irritabilidad,comportamiento social inadecuado,alogia,anhedonia_intereses_recreativos,sueño_o_fatiga
Impetigo,temblores,alogia_pobreza_contenido,comportamiento social inadecuado,anergia_fisica,abulia_trabajo_estudio,abulia_trabajo_estudio,contacto_visual_bajo,alogia_bloqueos_pensamiento,anhedonia_relaciones_amigos,memoria_deterioro,alogia_bloqueos_pensamiento,comportamiento social inadecuado,sentimiento_de_culpa,anhedonia,catatonía,taquicardia,afectividad_inapropiada
Fungal Infection,anhedonia_relaciones_familia,control_pensamiento,hipervigilancia,ideas_delirantes,anhedonia_sociabilidad,hipoexpresividad emocional,expresion_facial_reducida,procesamiento_info_deficit,paranoia intensa,alogia_pobreza_contenido,anhedonia_intereses_sexuales,anhedonia_sociabilidad,abulia_trabajo_estudio,hipervigilancia,anhedonia,ideas_delirantes,pensamientos_intrusivos
Allergy,anhedonia_sociabilidad,ideas_delirantes,abulia_trabajo_estudio,memoria_deterioro,hipervigilancia,desorganización del pensamiento,paranoia intensa,sueño_o_fatiga,tristeza,afectividad_inapropiada,alucinaciones,anhedonia_intereses_sexuales,gesticulacion_reducida,alucinaciones,comportamiento social inadecuado,control_pensamiento,sentimiento_de_culpa
GERD,eco del pensamiento,alogia,abulia_trabajo_estudio,hipoexpresividad emocional,eco del pensamiento,abulia_higiene,alogia_pobreza_habla,anhedonia,tristeza,cambios_en_el_apetito,anhedonia_relaciones_amigos,ideas_delirantes,anhedonia_relaciones_amigos,ideas_suicidas,procesamiento_info_deficit,anhedonia_relaciones_familia,preocupacion
